杨林与我来争斗,0,杨林与我来争斗，
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,30576108.39938719,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,30722987.546311256,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,30790694.86159813,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,31235477.03872443,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,31235477.03872443,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,31265297.701816037,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,31304304.12811955,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,31313933.72836796,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,31332753.52429517,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,31494511.794281635,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,31525504.608250227,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,31568109.406295784,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,31596728.901050054,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,31619209.197426476,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,31627350.357777715,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,31649697.238971382,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,31836424.81806371,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,31880688.61488624,0.14285714285714285
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,31940739.114798937,0.2857142857142857
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,32048377.270800274,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,32071211.993698634,0.2857142857142857
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,32087476.173126932,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,32154490.20219472,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,32198128.19604946,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,32256341.370220393,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,32287054.005364005,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,32314598.44918563,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,32339135.648508817,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,32373347.3623789,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,32452963.50498688,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,32663928.802295167,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,32834178.90496428,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,32851946.297446568,0.0
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,33030273.7014704,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,33079311.206995845,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,33091755.18577472,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,33129194.452786643,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,33188447.242567044,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,33286233.100323025,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,33314002.308410335,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,33612035.79178761,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,33641783.31171207,0.14285714285714285
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,33780761.42626723,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,33833793.32151991,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,33920056.080278024,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,33953163.29497418,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,34230945.72810838,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,34249323.48837602,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,34282609.17416507,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,34309823.49839379,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,34408739.18604733,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,34569878.89814457,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,34614280.023852944,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,34875204.9338417,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,34877295.38342854,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,34991387.69790137,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,35072227.790140525,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,35101994.340898365,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,35108779.33463302,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,35181472.8987294,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,35209471.446461245,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,35331251.999859825,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,35334725.91503725,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,35381999.80818613,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,35429526.07013015,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,35444368.73060586,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,35594292.2586705,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,35599779.319762506,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,35671775.76319444,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,35870422.592734545,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,35971700.85370935,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,36016841.609867655,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,36130479.355591714,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,36210246.7541325,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,36211979.589499235,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,36459019.337669246,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,36608423.86162628,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,36678836.41114231,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,36878454.0043847,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,36941150.75455357,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,36979328.24844162,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,37012921.13806563,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,37104548.38509455,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,37183327.877938986,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,37233824.694437064,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,37505695.3922151,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,37727976.17649892,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,37802244.4871147,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,37899205.80432854,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,38050984.967273585,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,38120127.83995038,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,38219836.54201417,0.14285714285714285
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,38588039.468342505,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,38640152.8367731,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,38684589.456797786,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,38887953.08405427,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,39160604.39399831,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,39431935.42677902,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,39506059.151632935,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,39829664.033186674,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,40215379.05323953,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,40273792.921036154,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,40273792.921036154,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,40530511.60372317,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,40641942.88127848,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,40731741.148141034,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,40799214.78904792,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,40851255.53022539,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,40908184.17884471,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,41181639.23949192,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,41383807.61864743,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,41467691.406244695,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,42127856.35815193,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,42324828.79523978,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,42332117.20430976,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,42819456.079687186,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,42866802.91152711,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,42868063.412567705,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,42874357.46374263,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,42991549.98472916,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,43147295.77705177,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,43346159.55364846,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,43541677.269861914,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,43552693.55555308,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,43708047.98813735,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,43823545.50685902,0.14285714285714285
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,43942830.662241325,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,44199820.730904266,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,44290138.69830877,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,44863370.9782314,0.2857142857142857
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,44901842.43756216,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,44939775.70033756,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,46040773.11635562,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,46238616.05979846,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,46446767.90635665,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,46773673.303959034,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,47570784.32626744,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,47731685.65168163,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,47805008.13699756,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,47882479.51823099,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,48824027.795785785,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,48824027.795785785,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,48847372.39378076,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,48890389.50325382,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,49058354.89836118,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,49097683.05122279,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,49308478.294279985,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,49670632.511096686,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,51165949.0019054,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,51353767.115425065,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,52475987.565228656,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,57993470.54021187,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,59648125.529246435,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,60887440.18669101,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,61376188.53807317,0.0
