实难舍街坊四邻与我的 好朋友,0,实难舍街坊四邻与我的好朋友，
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,14955663.657044632,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,15040568.806878898,0.07142857142857142
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,15040914.230778484,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,15131157.5126922,0.07142857142857142
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,15179362.922427956,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,15215610.690977467,0.07142857142857142
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,15249123.20260384,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,15304739.908548547,0.07142857142857142
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,15304862.736256933,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,15340952.998253895,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,15465282.397290401,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,15630652.620350046,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,15656551.08837966,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,15772256.221152417,0.07142857142857142
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,15855241.16112874,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,15950140.42436335,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,15952485.060426475,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,15957865.02296701,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,16015480.704073217,0.07142857142857142
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,16034280.425968854,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,16065140.17540505,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,16127029.57529654,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,16144287.574773217,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,16178874.683158707,0.07142857142857142
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,16215086.476377035,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,16229365.722451236,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,16293272.739662953,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,16333833.802363036,0.07142857142857142
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,16361025.522995284,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,16394963.738282392,0.07142857142857142
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,16452487.601986922,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,16484299.060007088,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,16501672.50944054,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,16505977.319845006,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,16506117.278246375,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,16547599.440475443,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,16564114.547038047,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,16571325.610841926,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,16574511.059943398,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,16589373.72193439,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,16600837.80201255,0.07142857142857142
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,16623326.65832498,0.07142857142857142
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,16698836.730651872,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,16699125.935321834,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,16719601.953454804,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,16727243.256168677,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,16729846.748658607,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,16897932.213623248,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,16950427.08025722,0.07142857142857142
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,17034124.046474405,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,17128398.72474654,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,17183054.61675315,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,17295425.479872383,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,17341928.860334914,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,17348396.975657813,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,17539807.30030449,0.07142857142857142
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,17569155.39707192,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,17726778.778056867,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,17800099.568809,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,17837661.539169088,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,17865398.362374038,0.07142857142857142
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,17961058.733528286,0.07142857142857142
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,18162084.483189523,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,18164916.097553156,0.07142857142857142
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,18353929.344596386,0.07142857142857142
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,18400502.996488996,0.07142857142857142
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,18407540.310109146,0.07142857142857142
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,18457526.094608776,0.07142857142857142
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,18457526.094608776,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,18462663.939286996,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,18497286.66719955,0.07142857142857142
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,18639728.77325936,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,18710053.069588766,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,18716244.835691337,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,18729070.143459234,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,18774314.335239794,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,18897640.611993674,0.07142857142857142
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,18897640.611993674,0.07142857142857142
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,18904133.673892293,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,19050557.053202506,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,19064495.862726085,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,19100897.73434116,0.07142857142857142
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,19207360.8450126,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,19222158.628455848,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,19285657.519467,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,19342596.23440451,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,19419061.136510365,0.07142857142857142
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,19476086.268232275,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,19511672.785707828,0.07142857142857142
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,19622721.75946085,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,19716363.805270962,0.07142857142857142
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,19788727.792005982,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,19812319.255606923,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,19935364.472481385,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,20070217.014723808,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,20158606.075002253,0.07142857142857142
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,20186178.651345886,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,20199294.817575775,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,20263351.50375372,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,20591897.550336912,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,20900162.439432144,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,20912614.64890549,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,21018480.470885605,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,21173782.279471442,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,21571635.17884196,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,21571953.064028192,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,21630054.760531798,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,21666016.029422063,0.07142857142857142
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,21745759.23475018,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,21760720.11602505,0.07142857142857142
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,21914289.391638245,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,22094015.921314046,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,22374321.207243714,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,22432074.63653442,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,22443273.741584912,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,22529761.900530808,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,22622888.02761205,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,22737093.596857227,0.07142857142857142
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,22793360.396627426,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,23368984.174362484,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,23404090.517243072,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,23416175.934467413,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,23507574.58607653,0.07142857142857142
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,23648671.298415706,0.07142857142857142
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,23710895.879891235,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,23789083.046633366,0.07142857142857142
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,23797701.746513147,0.07142857142857142
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,23848372.389949698,0.07142857142857142
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,24496884.976658702,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,24573998.494814742,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,24662634.458795693,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,24806322.629320025,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,24860141.459888183,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,25252933.721027672,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,25903650.04321486,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,25947235.255634844,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,26259655.96101237,0.07142857142857142
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,26333844.371916138,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,26425626.68341964,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,26463322.96329314,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,26816151.09302247,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,26846621.093148787,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,26980108.308211606,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,27172428.103104107,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,27248325.87606462,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,27254877.906846814,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,27479522.71734494,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,27541813.66581282,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,28320934.097426564,0.07142857142857142
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,29188967.62953562,0.07142857142857142
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,29487618.376452148,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,29487618.376452148,0.07142857142857142
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,29707305.373265266,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,30265906.197964605,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,30928622.836801313,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,31198738.610951718,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,32129783.4725274,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,32527703.372911908,0.07142857142857142
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,33221414.307549134,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,33714011.35804443,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,33714011.35804443,0.07142857142857142
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,33890033.02389879,0.0
