娘生儿，连心肉,0,娘生儿连心肉，
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,26591998.69582829,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,26664350.4514937,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,26680003.807830505,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,26693278.679858886,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,26723425.147592604,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,26804388.356616553,0.2857142857142857
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,26994941.601691004,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,27012260.836285263,0.2857142857142857
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,27030155.563942954,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,27112195.912231926,0.2857142857142857
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,27165369.226886153,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,27181897.938000847,0.14285714285714285
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,27243412.49753141,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,27296418.534629866,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,27386660.244730487,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,27406772.15002862,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,27433671.093910247,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,27520933.30276561,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,27525190.70020574,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,27610523.17799586,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,27643706.882146567,0.42857142857142855
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,27756677.259344853,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,27777045.335962262,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,27813097.87658832,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,27948762.800543334,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,27989492.044058464,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,28010941.657766063,0.2857142857142857
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,28074689.50693772,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,28074689.50693772,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,28189519.798762564,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,28275259.82901765,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,28286985.00125372,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,28301282.01998278,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,28335997.614402194,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,28388549.363649797,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,28455985.515562233,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,28553221.264918867,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,28557561.40098528,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,28572707.316595852,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,28591566.06052092,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,28667969.40142938,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,28701230.456168585,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,28703004.895536546,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,28703133.619918115,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,28906402.805950418,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,28912808.2623109,0.2857142857142857
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,28967976.517493155,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,28991211.03392647,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,29082227.69462612,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,29117262.51779219,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,29139012.20852674,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,29341830.496440668,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,29359865.341737453,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,29390185.314064343,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,29390185.314064343,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,29468807.046837606,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,29542442.90035654,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,29609141.852845702,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,29632288.76069555,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,29717421.223086618,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,29881457.059083916,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,30052036.647081543,0.2857142857142857
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,30154353.84957423,0.2857142857142857
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,30168409.941730235,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,30173976.037090085,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,30367293.561385833,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,30440412.815960955,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,30507365.82051118,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,30683166.297006786,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,30741473.67998664,0.14285714285714285
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,30893775.333017897,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,30931625.545448888,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,31049733.051133405,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,31060534.494653773,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,31298579.03125735,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,31453878.880930528,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,31465689.462193843,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,31619592.044929694,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,31620953.25946372,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,31906975.051840805,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,31995401.68078378,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,32011451.565483306,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,32213893.3277848,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,32359245.012912415,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,32382077.88865844,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,32388782.407477524,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,32421841.076340217,0.2857142857142857
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,32496115.388172276,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,32560680.641686983,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,32810260.603596915,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,32903396.66504085,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,32913791.834140807,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,32936506.746479355,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,32976614.16209683,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,32999391.70472726,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,33469942.65220227,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,33490250.49877285,0.14285714285714285
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,33514936.03516293,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,33521342.20392076,0.2857142857142857
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,33546715.243124418,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,33772503.934135854,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,33835511.76857163,0.2857142857142857
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,33863963.904058084,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,33869179.7050107,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,33885514.78673777,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,33999921.14172417,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,34152514.56721201,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,34178042.16584187,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,34200908.31281131,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,34344453.127596214,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,34401089.649738565,0.2857142857142857
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,34436495.947075434,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,34461576.642976254,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,34486031.00563312,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,34760012.68268727,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,34850581.63262519,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,35165148.011552535,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,35187239.07926895,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,35494356.94465286,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,35577255.17850286,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,35610319.6351473,0.14285714285714285
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,35941395.238239825,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,36021673.67869701,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,36117598.233736575,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,36224919.66793227,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,36402427.75393737,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,36406122.09441377,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,36545337.89535712,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,36580967.10478922,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,36774750.07822431,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,36921488.430089824,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,37006004.88526865,0.14285714285714285
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,37158947.91726482,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,37190519.61763008,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,37202919.648378305,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,37222264.93769937,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,37472319.925016075,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,37475631.52063119,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,37497366.78153391,0.2857142857142857
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,37700850.03540315,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,38711780.881830566,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,38896482.64183975,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,38896482.64183975,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,39002071.82230686,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,39076449.04131731,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,39425909.62225062,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,39527760.27527124,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,39984403.12996006,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,40473990.684907846,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,41251283.188203655,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,41477925.2941025,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,41801472.79559992,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,41918952.4660699,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,41981037.22758364,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,42330332.70355856,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,42397212.03064497,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,42607462.601167746,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,42733414.86450069,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,43483509.988909744,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,43795360.00133112,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,43907275.93851983,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,44778266.11527323,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,44891564.12738282,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,45355421.706405,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,45871634.08380705,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,45871634.08380705,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,45943494.571149774,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,46790145.75240039,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,47552182.54927139,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,47995593.02323855,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,48258960.17882908,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,48931937.88193215,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,49066287.71853262,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,49681947.540929995,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,50147579.52621538,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,51551507.22314675,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,52872757.30359909,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,53369250.733933724,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,53519787.08654222,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,57775921.763140105,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,62051559.779445566,0.0
