儿想娘亲难叩首,0,儿想娘亲难叩首，
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,20454284.790298138,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,20475691.06757742,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,20477219.454481296,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,20482524.939593,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,20508325.02315906,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,20515834.27943074,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,20522589.98181193,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,20526643.182365827,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,20600309.59272088,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,20695313.666887425,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,20740471.110911503,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,20851712.05769665,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,20938363.58319956,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,21035300.124957215,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,21058004.990063902,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,21100640.15511075,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,21112142.30098001,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,21245580.00517714,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,21305689.91013361,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,21314646.638610188,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,21323567.516326655,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,21386341.251017876,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,21445467.209746685,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,21475099.94717234,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,21501139.22767619,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,21510600.17230208,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,21595771.398247708,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,21605715.01562577,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,21607494.455339476,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,21695238.881526656,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,21696312.709741414,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,22086615.830893647,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,22165327.376233175,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,22270872.217401728,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,22370719.221780013,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,22387772.55951984,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,22405865.66854892,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,22563434.241135422,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,22657972.079600126,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,22691087.28199632,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,22733110.31676016,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,22765473.14168026,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,22795304.93904618,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,22853263.79604637,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,22926400.655468874,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,23048211.655559763,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,23088793.79293619,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,23112729.512012087,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,23112807.01702889,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,23338273.773963813,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,23433823.8861685,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,23475934.283146963,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,23637748.465541515,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,23717865.350888252,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,23866683.86769422,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,23933224.427889142,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,23979781.888263866,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,24027662.65166414,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,24069234.686164647,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,24084616.920111045,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,24431543.763001934,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,24541222.17526977,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,24714012.337119445,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,24821436.427770972,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,24990454.94460451,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,24997856.445154317,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,25287280.336180646,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,25340527.882773314,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,25406564.29954559,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,25717275.543422755,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,25825359.95872283,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,25842214.677602567,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,25853952.74210519,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,26163664.655131005,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,26276984.392850086,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,26301172.61785301,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,26310742.62581905,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,26317042.387444325,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,26335239.92348463,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,26335239.92348463,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,26339131.525088027,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,26568159.78625405,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,26583652.076537356,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,26657861.414254587,0.42857142857142855
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,26708230.93479207,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,26796369.34226788,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,26907457.201644737,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,27087174.5858329,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,27109992.936514396,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,27147930.96027998,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,27377638.65924545,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,27529723.174975008,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,27531026.599778112,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,27603939.656567227,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,27606916.783701237,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,27806845.67441732,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,28015928.402315915,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,28533011.872543134,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,28682116.036013637,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,28705681.281985305,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,28733016.276952166,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,29003675.858875196,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,29042242.468683857,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,29279852.393793076,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,29518810.203222618,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,29761031.219264463,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,29896749.265658885,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,30559958.46912067,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,30603416.7226757,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,30684905.028761327,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,30710832.20276949,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,30993702.10523734,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,31066763.78921815,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,31126985.293639287,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,31291934.924638852,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,31357118.906642195,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,31357118.906642195,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,31376940.635817222,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,31829558.86946064,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,32021802.84074681,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,32475686.39526579,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,32587781.758700613,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,32622511.11609936,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,32667731.8473479,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,32694541.911544953,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,32824940.038613178,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,32868064.552722864,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,33355957.936872344,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,33404590.240529656,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,33898831.21929902,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,34576179.17032989,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,34767003.62114255,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,34799915.362295575,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,35760675.46928052,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,36089067.47910448,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,36206091.458112516,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,37135137.21046533,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,37203368.844577424,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,37564287.96230414,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,38068210.38955695,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,39002844.5777633,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,39893647.464641705,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,39893647.464641705,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,41720169.238381274,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,43409018.619880125,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,43459195.48126872,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,46826287.18690926,0.0
