儿行千里母担忧,0,儿行千里母担忧。
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,15903601.92722986,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,15903601.92722986,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,15906005.919872668,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,15912170.206662802,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,15930004.666855352,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,15984233.516670628,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,16006233.30069638,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,16042997.946869813,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,16053828.217496766,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,16056589.67529791,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,16061155.162139667,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,16090402.967459166,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,16090560.842294455,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,16123287.074440522,0.14285714285714285
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,16177782.912616778,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,16222523.303833587,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,16231382.898455605,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,16283230.682843456,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,16297601.057681628,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,16329818.465953322,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,16331063.70962559,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,16350387.531231206,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,16409342.733525524,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,16460518.790297456,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,16466191.971804652,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,16466303.36289161,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,16477279.869127152,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,16549899.201603748,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,16580035.285856536,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,16591744.704571322,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,16631772.860812986,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,16653735.510336785,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,16686234.634762296,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,16815026.197638303,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,16817910.465341963,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,16917554.382368404,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,16948287.844573453,0.2857142857142857
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,16956454.136176955,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,17009905.16103087,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,17055816.55820776,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,17064809.924777105,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,17091321.94185442,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,17101454.608147826,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,17121960.30700878,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,17125402.544281714,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,17136970.57890858,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,17178662.097224038,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,17281490.01440097,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,17304386.147470515,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,17330592.415706217,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,17365688.71690286,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,17451034.674795087,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,17484424.394943487,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,17544895.2258889,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,17622484.862493273,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,17633177.805475336,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,17680067.93103304,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,17682629.948868528,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,17708787.793358736,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,17720182.717627488,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,17797817.45998956,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,17806965.117888257,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,17871883.66072938,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,17896458.450375166,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,17898536.343465984,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,17899632.580103178,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,17994511.040284112,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,18052222.170275517,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,18084595.637667872,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,18137159.54625386,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,18324585.280433003,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,18400076.159869477,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,18411747.53671638,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,18483279.61939575,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,18483279.61939575,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,18579567.47995579,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,18615098.751443785,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,18691222.03376138,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,18691306.105115466,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,18724912.111872807,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,18749471.618679687,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,18872476.461303916,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,19044456.35907021,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,19080481.619562864,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,19086173.245327752,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,19086173.245327752,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,19284471.059171617,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,19297540.417903066,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,19309019.386240285,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,19389781.788123224,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,19452977.87765277,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,19546471.77522257,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,19564506.68240813,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,19770432.049428195,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,19776396.11048378,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,19810976.572712474,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,19853729.760135274,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,19943012.451247696,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,19957806.783984903,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,19976484.754129667,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,20163442.596827216,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,20200560.33986738,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,20322707.550452564,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,20444643.88020174,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,20491563.382443484,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,20638587.1077578,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,20670212.399194654,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,20730384.29635645,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,21083863.640235394,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,21102917.75934211,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,21247554.15200818,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,21283427.952156078,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,21357658.03873288,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,21430589.099872503,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,21720191.80192249,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,21998577.05050142,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,21998577.05050142,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,22025298.23562751,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,22059933.255923208,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,22126205.367420115,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,22484901.526677925,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,22517510.935907386,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,22740673.291582007,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,22903345.592647664,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,23085789.527058423,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,23181749.34354339,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,23468853.318619803,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,23527541.665219914,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,23547422.285097413,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,23665280.72468954,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,23807705.945404183,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,24545559.945663087,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,25137958.135947116,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,26180210.008615173,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,27013805.741834175,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,27099883.06445107,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,27848784.17882311,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,28243673.95965682,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,28306665.86607087,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,28660581.448101647,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,28961453.464169193,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,29104215.133694824,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,29199817.61955627,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,31302815.87388935,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,31581855.509030484,0.0
