眼见得红日坠落在西山后,1,眼见得红日坠落在西山后，
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,21145998.61908316,0.09090909090909091
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,21190810.364014022,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,21198854.0254242,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,21201386.89899342,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,21214158.42386211,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,21379258.315885555,0.2727272727272727
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,21435248.25700825,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,21441668.2831542,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,21457514.337815825,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,21505875.13702112,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,21535093.58215742,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,21554644.804753166,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,21622296.740203835,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,21629832.470333647,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,21657263.072326202,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,21664887.988581773,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,21789774.488100693,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,21922283.27083856,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,21997235.799424518,0.09090909090909091
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,22004552.232068997,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,22042588.314537406,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,22073505.611098144,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,22105407.24687498,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,22128462.702591818,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,22138422.587581493,0.09090909090909091
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,22145717.630507644,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,22208694.86738827,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,22251520.630866718,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,22270715.553053856,0.09090909090909091
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,22287000.476521417,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,22474579.046772454,0.09090909090909091
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,22514266.25000708,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,22565961.34824027,0.09090909090909091
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,22658534.165744714,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,22684167.064827785,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,22710922.60246332,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,22762987.61875792,0.09090909090909091
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,22982564.65393189,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,22987249.063755326,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,23071944.422080424,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,23137775.47319753,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,23181841.5045822,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,23317826.75335092,0.0
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,23350799.184773974,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,23500978.79674602,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,23645230.108064186,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,23725820.697409313,0.18181818181818182
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,23813956.695084542,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,23841249.851484522,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,23968145.620270275,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,24011997.97876209,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,24089279.842232116,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,24128760.16690586,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,24133971.09687556,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,24373494.530277584,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,24375598.512904823,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,24437446.76640753,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,24476251.29466009,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,24516939.30572386,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,24530319.83770326,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,24664395.784302276,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,24684919.88084696,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,24698589.78214772,0.09090909090909091
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,24788700.149922334,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,25019830.714755017,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,25120563.401539866,0.18181818181818182
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,25179294.075416073,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,25185376.021253467,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,25211023.453994263,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,25259318.11247027,0.09090909090909091
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,25337698.450815883,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,25449455.9677013,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,25701088.90663809,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,26017876.638548285,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,26023235.900159635,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,26027652.601923596,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,26077418.786981035,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,26142108.39894823,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,26386615.15146401,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,26523959.96686169,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,26551973.485670168,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,26662631.90033846,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,26792222.28616705,0.09090909090909091
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,26874050.227862485,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,26881557.658772506,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,26908513.746280752,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,26908513.746280752,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,26914529.480294347,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,27062837.78701847,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,27310142.429103564,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,27451115.930577327,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,27600124.035703745,0.09090909090909091
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,27692774.669572204,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,27860285.294957593,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,27905537.837135,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,27984527.99820741,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,28137372.16134803,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,28290603.710241213,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,28341835.402540274,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,28452310.390064716,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,28576058.075757917,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,28654285.955914088,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,28696513.23147764,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,28713277.26021131,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,28767264.272596564,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,28956585.728407856,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,28959856.02146878,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,29263948.652941797,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,29302280.392671328,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,29331880.119523387,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,29343104.759204585,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,29779689.32178703,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,29903545.649280615,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,30130676.18622177,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,30133365.246482804,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,30160358.45873542,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,30241686.878619608,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,30282687.997159474,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,30300472.03739933,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,30322883.42019756,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,30327481.021599554,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,30526339.066667795,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,30916460.44357326,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,31217255.443247143,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,31295956.656001534,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,31586174.090122126,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,31664048.52360449,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,31893290.393435583,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,32184721.574330963,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,32714086.16042415,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,33428389.659091014,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,33563584.09382798,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,33727515.88616909,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,33880764.39972265,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,33958979.56062393,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,34014322.06883481,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,34352887.9873346,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,34434103.29617479,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,34884146.79431502,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,35481015.9233475,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,35928242.026610725,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,36253356.9799311,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,36717012.97287003,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,36717012.97287003,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,36925599.472266056,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,37128177.1358643,0.09090909090909091
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,37544219.31870395,0.09090909090909091
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,38240523.76243336,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,38914805.76511298,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,39305135.2449708,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,39902360.89835691,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,41515432.25284931,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,42209344.02927965,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,44786320.63769578,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,44786320.63769578,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,46196115.25601933,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,49879108.35309768,0.0
