儿行千里母担忧,0,儿行千里母担忧。
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,17089939.271417387,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,17113328.56261998,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,17134524.604360085,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,17166334.35720425,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,17188585.808802463,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,17195517.99562781,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,17249049.770325374,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,17256540.372151554,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,17289679.67483301,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,17315823.41895238,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,17320573.311140817,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,17325238.523741037,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,17359784.28380328,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,17391650.544550013,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,17410603.221151855,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,17442449.3745265,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,17467729.312422026,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,17479091.885284368,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,17485605.457555123,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_4,背转身来哭嚎啕。,17526022.940632347,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,17816957.432997465,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,17820489.079837184,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,17876114.224566612,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,17907811.366618566,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,17912766.417493977,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,17943037.049109284,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,17946795.392439894,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,18009977.502047382,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,18047567.58906286,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,18101175.446207777,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,18180826.249480434,0.0
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,18186137.562429104,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,18214963.365871787,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,18220038.01848347,0.42857142857142855
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,18227939.66988382,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,18289751.269991983,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,18301936.827591088,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,18301936.827591088,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,18349596.86912247,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,18390077.307902638,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,18519581.36600251,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,18536153.19127229,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,18649072.123161934,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,18717980.91357106,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,18733616.578452833,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,18822115.40310317,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,18852106.317730043,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,18860560.877271414,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,18882389.162466645,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,19005397.894188304,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,19100836.760227006,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,19148104.781930037,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,19274255.044578187,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,19301112.81219316,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,19470524.456666607,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,19470524.456666607,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,19482315.71943771,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,19488914.54958961,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,19552660.762228258,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,19678121.612366635,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,19679071.71246659,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,19743929.534210976,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,19757980.90049516,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,19760610.360034972,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,19769457.253465235,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,19835200.897096734,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,19859394.436635166,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,20005271.840854257,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,20020671.13892851,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,20028683.069836035,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,20077403.993475266,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,20079789.82546635,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,20189591.69795546,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,20262227.50044504,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,20266534.352922432,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,20563791.7860496,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,20596114.382479437,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,20611986.508613274,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,20722539.356616862,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,20724831.765782196,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,20885315.16571755,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,20888156.211245656,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,20937803.235409476,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,21208981.72798052,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,21248734.959042292,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,21260630.1661655,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,21272739.12789481,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,21336595.68543514,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,21365284.473876555,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,21382189.763894085,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,21433876.122965373,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,21670676.767006326,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,21744007.239322443,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,21744511.893593293,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,21780397.017855745,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,21783928.564376906,0.14285714285714285
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,21994559.058178984,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,22065762.128973298,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,22131692.149250135,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,22226544.622618455,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,22241661.908357862,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,22380727.98066312,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,22515448.25764755,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,22549512.457802586,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,22646186.223991446,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,22752235.207365286,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,23077103.252634387,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,23097965.95451398,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,23128460.370387115,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,23164921.14604522,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,23206060.595890902,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,23296653.852896724,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,23309114.192003988,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,23369302.879882477,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,23506069.387225147,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,23730104.30838504,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,23737360.918011066,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,24049961.42417733,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,24263032.3462801,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,24332132.814133156,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,24364367.966355283,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,24377893.21752102,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,24426660.717358977,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,24566803.918676842,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,24566803.918676842,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,25284104.720591392,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,25532731.621255342,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,25946156.23794836,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,26281982.520173516,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,26620757.898567203,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,26742369.72753043,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,26745775.41246103,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,26839189.442888636,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,26904052.273464892,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,27015247.85647825,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,27097030.973057676,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,27116512.58166127,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,28062609.145440437,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,29838210.54423567,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,30075523.003375906,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,30370792.549327973,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,31487517.234729785,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,34088997.03481098,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,34107120.100673564,0.0
