眼见得红日坠落在西山后,19,眼见得红日坠落在西山后，
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,20258348.43633691,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,20273737.39444048,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,20364053.526411124,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,20397897.520256057,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,20410794.923431978,0.09090909090909091
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,20430494.773034878,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,20439601.656240158,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,20506500.26358683,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,20551969.10924776,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,20777254.311572578,0.09090909090909091
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,20799210.968314685,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,20828187.30271736,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,20882853.99619434,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,20949770.06143587,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,21012679.02776714,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,21028009.211645346,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,21089376.049391873,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,21113170.148708906,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,21301213.78899557,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,21315060.567174785,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,21346400.44049631,0.18181818181818182
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,21499022.162601996,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,21529710.85379139,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,21580787.868793707,0.2727272727272727
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,21586152.2534033,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,21594277.19477198,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,21657981.186239704,0.09090909090909091
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,21697840.640647136,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,21837094.505261116,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,21839292.978927646,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,21869090.55859376,0.18181818181818182
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,21876955.728780694,0.09090909090909091
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,21883814.362486724,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,21919926.392598044,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,22018194.080153856,0.0
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,22282091.362838466,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,22499983.01285075,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,22505862.74810964,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,22520634.500784867,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,22528229.83176748,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,22588181.329772044,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,22643398.673415326,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,22645483.382179968,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,22683270.532531567,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,22743497.48222703,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,22829368.340336636,0.09090909090909091
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,22931960.57497667,0.18181818181818182
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,23008091.241012443,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,23145475.99831553,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,23274965.552893955,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,23345318.571427267,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,23391552.239172317,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,23421734.577734936,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,23530073.03746184,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,23646613.95667815,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,23671925.39966989,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,23741190.600556534,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,23754584.306100592,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,23754654.086996026,0.09090909090909091
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,23810258.603013776,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,23829769.996143997,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,23837996.44064881,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,23936417.68423387,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,24026231.08740868,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,24053076.82993314,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,24374038.764732853,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,24463282.26688078,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,24534499.757859875,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,24586123.376544464,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,24588613.376890965,0.09090909090909091
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,24601194.64676038,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,24711226.725745805,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,24931359.39025284,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,24965974.578150492,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,25075753.163166586,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,25081334.777745847,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,25156694.65606921,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,25595889.517597433,0.09090909090909091
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,25656955.44395449,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,25761360.933107145,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,25797498.081962258,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,25913656.352465052,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,25998636.22475031,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,26031744.292907715,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,26144746.74476987,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,26144746.74476987,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,26312861.236283194,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,27018188.3971755,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,27043036.472539328,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,27170914.668060973,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,27305355.325112794,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,27346602.95023249,0.09090909090909091
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,27509465.227840047,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,27593611.449258182,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,27599327.280927576,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,27657467.031390265,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,27794608.824200843,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,27813264.611013748,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,27822037.394153632,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,28057559.57381655,0.09090909090909091
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,28172280.89391,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,28222217.130307686,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,28378090.29533514,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,28527177.31428081,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,28590414.54974482,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,28619268.367528792,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,28653614.93634868,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,28793338.856195156,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,28847797.756822217,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,28873111.88658551,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,29039175.33574318,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,29096391.308639098,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,29242209.22131426,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,29455230.756980903,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,29846192.16660265,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,30127499.967519794,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,30502290.21274419,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,30616467.66521268,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,30690295.753867317,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,30695774.617827903,0.09090909090909091
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,31036931.118294485,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,31097832.56667654,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,31148692.37614971,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,31254708.71136668,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,31362587.758007713,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,31408202.45443041,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,31551888.604732238,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,31595920.441893585,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,31878163.624218613,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,32198330.023886364,0.09090909090909091
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,32202550.168337133,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,32239623.38307198,0.18181818181818182
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,32377720.001087684,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,32377720.001087684,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,32850431.885900464,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,33002987.327787615,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,33032171.24066357,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,33083540.208068024,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,33512239.087905295,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,33856713.78310667,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,34679926.08574958,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,34775792.77040009,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,35146644.75608184,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,35224387.435528465,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,36364411.82904364,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,36399441.987773806,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,38528873.83710076,0.09090909090909091
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,39422851.53625606,0.09090909090909091
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,39711685.423701644,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,39744533.03098314,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,40942844.942232765,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,43039725.79766742,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,43086203.33587435,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,43086203.33587435,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,47120607.90403866,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,48220738.398022085,0.0
