何处悲声破寂寥,0,何处悲声破寂寥。
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,722056083.48031712,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,722056083.48031712,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,725613396.3010149,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,727860738.67691433,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,731456232.45841646,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,732036099.57947445,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,733295762.24521458,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,734574163.95528185,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,738931875.65547872,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,738931875.65547872,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,739186698.88972712,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,741441810.49552786,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,741456369.5634414,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,742892751.47416162,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,743310369.36616087,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,743557777.76775336,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,745826165.20002806,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,746821953.95839405,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,749223755.59485126,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,750286312.28471243,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,751441920.03698349,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,772218041.73818076,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,772813007.30845523,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,773699878.44254887,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,776582961.09878361,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,778787014.08317912,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,782283869.59948611,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,783946190.80050302,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,784355338.83153725,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,784447664.93915248,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,789152040.41313517,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,789482897.22330594,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,789482897.22330594,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,790448249.32805467,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,798345164.81192458,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,798870483.22235751,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,802246822.01239741,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,802897052.5029248,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,805098079.79826653,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,807451415.14370525,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,808714370.54322863,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,811022666.21008945,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,811373330.7705127,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,820464339.10804427,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,823541747.59694231,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,824453500.61000133,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,825251031.54776967,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,835088942.40531862,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,835268016.69624591,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,837056670.40381455,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,842216205.35636032,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,842376216.48699224,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,847531086.52661788,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,848009447.83006203,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,848384029.2488941,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,850574347.74165606,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,855146792.80878317,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,856297197.64152396,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,858710701.36958933,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,859932927.89222741,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,860861857.79165661,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,866657665.68117297,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,866683948.7426517,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,869172437.01762176,0.2857142857142857
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,874694862.96226954,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,875263699.34964311,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,881231280.89153576,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,881431164.19474852,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,884138190.53590965,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,893350459.30279076,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,898966571.50029027,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,901867880.06328738,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,909568288.38614857,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,918639866.65564466,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,920959525.57608402,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,922022605.53500545,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,924851224.3786248,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,925507411.47348452,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,933559851.80910361,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,941320878.20712852,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,942439817.65789783,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,943497542.51526999,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,947213281.44972432,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,948392642.72571135,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,948918929.30794573,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,954262666.10357356,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,954262666.10357356,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,958046282.27988458,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,970156640.33813417,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,970769286.97280467,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,973538767.9828192,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,988474278.87676764,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,993683514.71029496,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1001610956.1871608,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,1002478892.4510028,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,1007867181.4223524,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1014320768.5906181,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,1016924758.6073523,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,1019094614.6125008,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1036181055.1734219,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,1047267784.4335314,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1054536059.5409975,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1056680999.5262858,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,1072575718.8894589,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,1072794914.3973897,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1077159698.163373,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,1079443326.6781006,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,1081988439.7354133,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,1087497299.3195994,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1109048830.0320425,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,1109946645.1425166,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,1120194556.1458337,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,1122093886.2899423,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,1132910003.6036642,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,1134079620.885556,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1160910664.6527543,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,1165220063.3346493,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,1173279285.049047,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1176294821.1519656,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,1190686320.8388765,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,1199186807.2904735,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,1199716462.0313389,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,1201832373.0510378,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,1227688215.2861063,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1229214389.8874729,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,1254394593.8039436,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,1267892686.794281,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1278806818.9051504,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,1288579475.9482517,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1296569115.3746712,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1296569115.3746712,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,1337253482.9896705,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1348348203.8973916,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,1370187284.5100732,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1396620991.5266483,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,1423864649.1745033,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,1534626406.5750394,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,1560519205.6108699,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,1660050428.0904639,0.0
