唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,2061535447.9585264,0.1
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,2064021104.1333566,0.1
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,2067935817.4652207,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,2069221807.6402347,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,2074494963.4428298,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,2090013480.2895882,0.1
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,2099557870.8112004,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,2106155419.6946864,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,2110588041.456017,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,2111050573.3489492,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,2113983186.3249047,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,2116510910.9855528,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,2133533332.7719975,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,2137222878.4434807,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,2139831520.8336062,0.1
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,2153890436.1946988,0.1
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,2154118916.0392323,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,2163494029.7995634,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,2170753886.2082272,0.1
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,2171284792.3276329,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,2185523584.420218,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,2189302601.7458487,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,2195898541.7254176,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,2214604442.2692246,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,2225555523.3250008,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,2226732277.0397158,0.1
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,2239408732.0853739,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,2242460652.7092786,0.1
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,2247851163.7565722,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,2251124545.3582096,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,2266210784.1200109,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,2294206309.7534118,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,2314456243.996707,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,2319558228.8517365,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,2323710479.9756584,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,2338985444.0210509,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,2338985444.0210509,0.1
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,2339129715.9117332,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,2352114187.8180833,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,2368552417.4369535,0.1
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,2375048359.7361212,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,2396488760.9347124,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,2408702562.6732645,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,2413098979.3102579,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,2425348582.3278232,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,2432177495.1336064,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,2437419743.339982,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,2438783615.4764905,0.1
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,2460024334.0005956,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,2463940475.4271297,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,2466622727.869544,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,2490420045.7639089,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,2500257130.0445542,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,2528726475.2905903,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,2536463674.5619183,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,2539160472.8617625,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,2542853914.4109297,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,2544125111.1707673,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,2600689161.9729218,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,2634177163.0806646,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,2650834773.5482388,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,2670346994.9328203,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,2710312521.728446,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,2741330295.8052053,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,2757460647.0245275,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,2768348699.2906642,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,2785538528.3023386,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,2790048479.090045,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,2792920334.3353491,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,2797746026.2682405,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,2813796909.8001328,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,2824832645.1643062,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,2840993761.7846055,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,2854731033.4446115,0.1
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,2855039957.8924346,0.2
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,2870949054.6509585,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,2888897581.8336687,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,2897554988.8909273,0.1
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,2909256610.0317836,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,2919914484.1746211,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,2966632645.7427697,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,2988936426.3351717,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,3030815865.5077772,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,3033680281.0005856,0.1
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,3035355042.5296249,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,3035566922.3995724,0.1
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,3040560993.2814498,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,3063620621.9357061,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,3093297418.0770531,0.1
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,3140958285.7022939,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,3141467114.0873246,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,3150548340.7704754,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,3155229795.62113,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,3156023252.302155,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,3157454453.9575372,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,3189533413.1599889,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,3201343692.9399705,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,3224732181.5864153,0.1
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,3239443170.471724,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,3243326826.9785013,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,3249142653.5215526,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,3256866918.463131,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,3257413811.2532821,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,3260809411.0607285,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,3295821306.2070723,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,3355266375.0581117,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,3368045708.0660172,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,3368045708.0660172,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,3389797609.8542933,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,3401371757.0081224,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,3401436267.1194501,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,3437414747.8757401,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,3445644717.1117635,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,3450297192.0047946,0.1
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,3461167277.1641703,0.1
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,3538746094.2680054,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,3552511415.9330311,0.1
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,3592902705.5303988,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,3770764162.9490266,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,3903112231.5046439,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,3913178710.034574,0.1
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,3923986380.5847344,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,4012120804.0101414,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,4068093115.6298232,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,4093383518.0017061,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,4163368511.4703894,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,4164524359.5472436,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,4206462580.9894471,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,4330597852.0137701,0.1
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,4357776242.4806404,0.2
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,4482068166.9105396,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,4507667641.5006914,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,4550740374.0768728,0.1
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,4577344382.4476042,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,4794282171.6472178,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,4947779898.7379875,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,5286042127.2780342,0.1
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,5316903457.7671499,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,5336433918.2415695,0.1
