猛听得金鼓响画角声震,0,猛听得金鼓响画角声震，
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,1270181149.0910749,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1275756211.028548,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,1280459843.7768347,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1281122681.7279201,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,1284518499.3135204,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,1287351023.8912599,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,1287954946.702883,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,1288650266.3974299,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,1289849891.2529466,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,1290469578.5570965,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,1293183606.6326761,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,1299959249.0359933,0.1
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1300003250.4144859,0.1
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,1301580310.8227019,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,1301830096.030597,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,1301830096.030597,0.1
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,1303469375.4301295,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,1303689195.0492458,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,1307145151.0861263,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,1308617017.3541274,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,1310596541.3223078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,1311198061.5727048,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,1319086870.9786477,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,1320069381.5359643,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,1325634703.7232511,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,1326982558.8891282,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,1329367121.9579375,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,1336635013.3582087,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1337896420.5260518,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,1344105610.2477186,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1344781406.2712989,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,1350500689.3596735,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,1352809287.6399398,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,1354226414.3711076,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,1354295021.1742978,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,1358548693.4651053,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,1358607663.109,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,1363585617.4176581,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,1366174007.8316574,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,1370232074.6811054,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1373658584.258812,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1377247747.9362071,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1377247747.9362071,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,1384207243.3964453,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,1389768496.0771005,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,1391834877.9950941,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,1391913052.17676,0.1
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,1394487108.7197807,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,1399463280.7639902,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1404154855.7940817,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,1415011421.12727,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,1415125620.8747597,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,1416645051.7266645,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,1427769574.2089999,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,1427769574.2089999,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,1436017227.8700812,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,1438907005.910919,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,1451605758.2355325,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,1461307891.9879415,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,1466154091.7522774,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1468167180.6331871,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,1473957794.1562817,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1477303469.6127555,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,1481959825.7477872,0.4
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1482662670.2031574,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,1486559146.2195737,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,1495641448.486352,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,1507339722.8644724,0.1
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,1521059234.7974775,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,1521984204.498529,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,1523651000.2132649,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1537564241.9676373,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,1538506641.6747732,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,1553421008.7259316,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,1553751047.7769485,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,1565068779.5025322,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,1574965465.188097,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,1576456585.0787854,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1586730901.1445014,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1587280482.8872981,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,1604836457.290488,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,1608099337.0918417,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,1615383852.9540665,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,1616299578.7506583,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,1626094583.8774307,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,1644908554.182445,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,1652133495.1906469,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1659119105.1340272,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,1661344406.5566363,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,1661439790.1799312,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,1667335353.3522038,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,1668362525.7293813,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,1683239679.1049609,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1685381839.8417079,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,1689355004.1138651,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,1695641246.1182265,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,1712752447.6563981,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,1715314718.2066863,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,1721092929.3258386,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1724104879.4757671,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1728589436.4593096,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,1729291439.9439611,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,1745560500.0987825,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,1749316775.1860063,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,1750088395.7585058,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1769624259.5595813,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,1780653723.8122957,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1783833777.0560515,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,1792876492.258513,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1821680513.0853915,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,1829153443.5010946,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1882211915.8635371,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,1895658735.8010664,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,1927731607.3748419,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,1937517769.0546963,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,1937517769.0546963,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,1943600265.2410936,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,1977779722.7729478,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,1992444213.4099128,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,1995654568.2099187,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,2023482955.00753,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,2034401567.9525406,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,2041647233.3245161,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,2056552972.4274592,0.2
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,2082514579.8348551,0.1
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,2162105947.7224135,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,2225700636.5121369,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,2257701162.2467117,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,2293026318.6193399,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,2294214958.0827627,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,2297652736.788095,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,2328897701.7051535,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,2421863180.3202114,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,2421941317.4371562,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,2534965146.1181226,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,2568559227.375154,0.1
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,2874510282.3517971,0.0
