唤起我破天门壮志凌云,2,唤起我破天门状志凌云。
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,27963327.240764912,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,28038469.304875273,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,28071034.40989637,0.1
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,28091416.834430885,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,28242141.760530096,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,28284513.348791279,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,28327698.395658452,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,28342654.409323726,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,28555882.889399804,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,28609441.235769913,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,28866933.174927313,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,28961210.395899501,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,29151496.665296018,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,29215188.427077767,0.1
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,29256379.899014898,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,29302879.500520334,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,29313582.349053856,0.1
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,29330267.223283418,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,29341826.724976841,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,29394148.357245304,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,29419302.872406267,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,29472091.302294809,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,29726480.611169968,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,29825326.181720756,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,29849005.857083805,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,29864844.028357625,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,29905406.505705193,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,29905406.505705193,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,29926087.094882395,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,29945694.610055536,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,30023109.927241411,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,30077151.713367525,0.1
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,30083443.909757741,0.1
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,30137614.599067986,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,30296524.829893976,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,30296524.829893976,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,30316870.87029545,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,30380477.155777995,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,30431601.227574658,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,30434380.153990488,0.1
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,30454245.80955752,0.1
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,30638563.992275074,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,30671021.924167834,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,30714881.836670045,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,30881443.504598707,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,30881994.765513271,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,30956210.877135098,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,31134408.712827835,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,31281805.563960209,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,31338549.21006757,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,31357775.95981412,0.1
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,31449369.784376066,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,31534734.772392642,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,31639971.786618844,0.2
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,31812186.942356315,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,31823489.174484607,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,31826911.10503453,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,31852710.566174168,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,31854115.883154888,0.1
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,31867715.638619315,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,31905109.153859772,0.1
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,31990658.923418831,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,32115083.619178284,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,32115083.619178284,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,32166645.519586828,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,32166645.519586828,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,32209674.511294227,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,32314870.82579691,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,32337239.42443984,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,32410430.202867944,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,32493882.447545223,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,32656140.539391652,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,32675096.096915204,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,32855882.049403626,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,33023744.54124175,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,33150197.874318726,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,33210229.834654655,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,33241771.860806815,0.1
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,33470948.000454444,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,33557265.018659309,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,33628922.237221055,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,33784646.919227012,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,33895840.352156982,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,33957340.496330932,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,33959818.078412212,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,33969071.091656446,0.1
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,33997081.395176336,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,34279040.05629468,0.2
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,34283938.000210196,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,34294862.633173272,0.1
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,34316424.709989004,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,34627527.894656926,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,34689841.135331474,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,34706583.63066864,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,34804150.837187633,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,34877413.352446742,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,34918720.712690607,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,34942205.366708502,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,35249370.984707281,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,35323039.647754855,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,35630148.131501593,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,35692915.681990966,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,35740915.207753196,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,35827612.13617941,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,35937483.931508176,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,36021726.044764094,0.1
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,36483338.48665642,0.1
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,36499014.133278318,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,36540586.884481385,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,36588092.052983671,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,36615753.251058474,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,36629555.009062506,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,36950532.72647357,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,36986178.071266353,0.2
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,37193540.349753141,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,37237157.534675159,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,37280268.275791004,0.1
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,37285822.103049971,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,37387317.873487242,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,37577361.246001475,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,38157433.63503927,0.1
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,38212583.63564916,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,38250775.41756206,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,38250775.41756206,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,38252400.380667754,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,38258560.031810202,0.1
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,38328710.564615563,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,38392955.17531231,0.1
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,38649961.543409117,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,38651322.546471819,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,38912265.213738836,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,38970385.885930128,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,39003784.522371478,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,39072658.136952952,0.1
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,39177644.06826818,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,39386191.512274399,0.2
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,39386403.287942454,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,39432472.84575431,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,39513716.713232763,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,39779948.850630388,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,39801046.179663479,0.1
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,39832445.019502178,0.1
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,39951700.120592237,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,40040251.847030699,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,40399964.02224315,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,40581032.010209136,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,40593992.547930397,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,40617240.604184173,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,40753380.505726576,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,40758324.443926997,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,40845562.551977254,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,41010823.57468643,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,41181268.729806006,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,41209837.260239072,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,41326407.424282275,0.1
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,41389182.953332365,0.1
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,41397083.832104288,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,41481928.05944521,0.1
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,41567014.232855037,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,41612333.149974987,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,41795215.302991696,0.2
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,41821937.510473758,0.1
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,41895746.399488389,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,42029139.926325679,0.1
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,42099086.190219924,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,42301186.005777277,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,42346972.836747006,0.1
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,42523632.436207116,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,42582553.364003673,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,43020168.262196958,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,43106508.118214503,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,43312707.214419954,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,43385852.215346344,0.1
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,43424664.052163251,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,43480903.795356117,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,43546619.015589528,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,43546619.015589528,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,43636528.763529673,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,43685398.200248279,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,44294298.635133058,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,44618800.51979731,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,44747241.421294548,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,44846974.386277862,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,44860087.547491923,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,45098751.710845783,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,45108639.815759882,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,45315087.711991489,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,45367894.187054016,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,45382952.350468382,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,45411454.76303608,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,45423521.155377448,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,45502010.12466345,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,45586657.84909831,0.1
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,45608057.266623296,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,45730329.856593236,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,46023271.611118264,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,46050601.838069603,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,46191209.099200249,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,46492626.678939626,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,46547705.988351494,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,46703981.206912473,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,46864895.082959823,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,46890664.041470386,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,47140261.091916636,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,47289466.466874324,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,47289466.466874324,0.1
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,47297735.262807518,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,47314322.226398624,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,47321708.323497295,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,47378095.769722641,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,47422889.674697809,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,47728239.085926078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,47728239.085926078,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,47812483.47741466,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,47876744.710224845,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,48072439.527255528,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,48127166.94375363,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,48127166.94375363,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,48153046.357222848,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,48267852.858227901,0.1
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,48504920.14758011,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,48535997.856214881,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,48757879.868872352,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,49017417.752226025,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,49095189.756050453,0.1
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,49281076.912890926,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,49610475.841626421,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,50116239.977778591,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,50144403.962281339,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,50496055.921982989,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,50729986.178402454,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,50853449.186166964,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,50926547.862600945,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,51215595.560635388,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,51446788.058183782,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,51480020.301933251,0.1
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,51540421.113760486,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,51613988.957819484,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,51626565.549916454,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,51629152.81024041,0.1
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,51791702.672912754,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,51844414.953619786,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,51922629.96288605,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,52059004.085359298,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,52446927.486741021,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,52470893.04318741,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,52631737.686697803,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,53020385.546826452,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,53032142.679295704,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,53586031.29876031,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,53586031.29876031,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,53882887.153091252,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,53958444.681936085,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,54586902.884601071,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,54744541.800741799,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,54812439.247092433,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,54850430.913384162,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,54899928.860756382,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,55101918.50375355,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,55126541.289006516,0.0
