唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,615601002.0241344,0.1
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,619536545.35531878,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,626323367.28722274,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,628133792.22312081,0.1
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,632150077.28733909,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,634241478.07145381,0.1
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,635984444.40312827,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,636094631.4428035,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,636193571.0749718,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,637119970.67899489,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,640145365.13956857,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,640677799.54734492,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,644908175.94313622,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,645764943.71254289,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,646273860.33936453,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,647975629.36677384,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,649491674.12937987,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,650954594.08035815,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,652608194.41041994,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,653463706.83110905,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,654573827.77329004,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,656457251.04911613,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,656935974.85391188,0.1
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,663247602.01270819,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,666601100.45804489,0.1
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,667300613.07745576,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,670698101.54052556,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,670986988.13191187,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,679273932.16247857,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,687020056.25052857,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,690770853.7639178,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,693409605.9038403,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,697771287.02512419,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,712469734.04392934,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,713972030.34994841,0.1
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,717254724.99749458,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,717505188.19926488,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,718237653.77300143,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,718237653.77300143,0.1
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,718763277.05286419,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,720426989.61072433,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,724537935.59466362,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,733690769.00287974,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,735154201.82450128,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,738206043.76278341,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,739053700.4994458,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,739890053.99885142,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,741416782.44389224,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,741988041.69840252,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,742009805.79059589,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,742976505.59657073,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,748128789.75042808,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,769334672.37909496,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,774201370.31778049,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,779412542.82453656,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,783140604.27038646,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,787439181.76575553,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,790095670.23182952,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,791357509.20365918,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,792431982.54444885,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,796220361.52925467,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,804485334.11236489,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,809332539.48843682,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,818602075.41187751,0.1
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,821838618.60831499,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,827270926.46901059,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,833646627.63176036,0.2
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,835924836.23411262,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,838765291.13840568,0.1
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,839676736.63882041,0.1
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,848810347.87792933,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,855500407.4500792,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,858642460.38014877,0.1
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,862859897.56376553,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,864345851.66616523,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,868914339.46675396,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,883427883.01884365,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,884282187.09257674,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,887307325.30508602,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,898631583.8307575,0.1
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,900045445.0928663,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,902801693.52230656,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,907878449.0836103,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,910052616.92653334,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,910052616.92653334,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,916796038.49370265,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,922468184.46326733,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,922873559.41007757,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,923181716.84110165,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,924133249.87421834,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,929632749.1748271,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,932257220.75430012,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,934928530.02097416,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,936984207.46213329,0.1
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,938026809.54304385,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,943731032.5232271,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,946959647.94275069,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,947784401.18592095,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,957308231.92335284,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,960252095.35103679,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,960514972.98930001,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,964268365.36120188,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,970362629.40428054,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,972272596.48766017,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,984168714.06330168,0.1
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,985661216.09791994,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,994941692.34120154,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,1000874522.4947934,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,1012254424.0374045,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,1017171285.5647813,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,1030536257.0059626,0.1
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,1042172203.3827847,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,1052854557.3456113,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,1067325838.589884,0.1
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,1073719548.3962572,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,1108623740.2322235,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,1128125562.7571661,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,1165595545.3728335,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,1166982738.4295986,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,1177109843.1130176,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,1190435610.6431158,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1193230775.5732169,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,1194783907.5611105,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,1227381450.2190428,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,1229418561.6017473,0.2
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1238516934.2036781,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1254260997.4634266,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,1288005607.2979636,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1305855849.3591166,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1324769059.2876534,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,1350718244.0004497,0.1
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1440104771.354187,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1446920544.1171532,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,1597182875.2690115,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1597388263.3134401,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1615246852.1347878,0.1
