想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,410882951.96154618,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,410926134.9172895,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,412786593.50367457,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,412926170.53874266,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,414007000.21923715,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,414397989.76587361,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,414595579.23341286,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,414595579.23341286,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,415332303.70460129,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,418033144.71365619,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,418918227.73590344,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,421099999.79634845,0.18181818181818182
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,422950794.58745098,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,426473628.19265115,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,426911144.26868755,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,427731169.53148216,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,428787056.78667748,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,428879022.16259789,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,430135216.46779203,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,430650803.5188427,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,431265628.98018819,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,432993579.63395816,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,436983576.16776884,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,439762887.99643838,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,441339154.35303271,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,442025879.37363583,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,442449788.78340501,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,442759468.3068471,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,444096329.25860709,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,444583729.78959769,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,445247790.81632465,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,446169705.53202105,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,446890189.73360634,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,447820249.96964693,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,448123850.96969038,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,449348267.0668875,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,449684103.35669804,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,450212212.68742102,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,451603904.8843509,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,453346392.12773079,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,454718548.0625416,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,455320956.9299354,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,455490245.79318684,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,455873479.30152005,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,456179570.96641445,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,457070365.3188321,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,457664020.62323469,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,457805852.53804809,0.09090909090909091
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,459166123.61552054,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,464766238.38640308,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,469282964.44205457,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,473313054.22543865,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,473960690.40443182,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,474927905.5971536,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,476274845.83813733,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,477159201.20007205,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,478066729.18136501,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,480221485.36088461,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,483386558.84292829,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,483754084.70728499,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,485101638.56198716,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,485101638.56198716,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,486257936.06791806,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,488673833.8533712,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,490225087.05187708,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,493722809.29315048,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,495526846.60774595,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,496089063.60941774,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,502135501.20395452,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,503518085.00174439,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,504974153.70024496,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,505407889.78403336,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,505488077.99841315,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,505650830.48084867,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,507795345.94971234,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,510063596.24397242,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,511699166.63591194,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,511745072.95142311,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,513329179.91097015,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,513600621.8009783,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,513949757.6792258,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,514089102.31863141,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,514589040.33093816,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,514699301.59410149,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,517410381.37505949,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,518570854.47365922,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,518778111.4668718,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,519140908.97315705,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,519887945.95681167,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,520840122.07832015,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,524147283.55360496,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,526791720.12295848,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,528167024.09531558,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,528180747.8086639,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,528296613.0584718,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,528658025.93488801,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,534950506.94272488,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,537853542.9394778,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,543123963.78438711,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,546163854.45839477,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,546298858.30703628,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,547455051.16754007,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,549566893.80622518,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,554439028.41318691,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,560952089.25993276,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,565256899.17950499,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,572252616.35142064,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,574803413.29003632,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,586744271.12829089,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,586989186.39548707,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,601479601.29317439,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,603497105.24056935,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,604079753.24681771,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,606925546.67947412,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,610594669.65235662,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,611049201.68392396,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,612185791.49817896,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,612185791.49817896,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,614221510.72745824,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,615177051.21093917,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,617563866.48919737,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,618513886.85762072,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,620178881.18219221,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,620241036.90880394,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,627437765.97252035,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,642602967.61753237,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,647295688.86547148,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,648296884.05018461,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,648493773.35377347,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,651721788.80303156,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,655472933.6380477,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,657585440.78789926,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,663594201.03518927,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,665303185.61568964,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,665892235.00408041,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,666859379.30416393,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,667701346.16883051,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,675792014.5439508,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,681573472.33124113,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,684000722.64113212,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,699270079.84478283,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,711249701.61888623,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,714721323.8298614,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,727308007.35711288,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,741193843.64640403,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,748270669.06919539,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,757017151.7183789,0.0
