想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,263106468.65414405,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,264190710.41860434,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,264915081.10436639,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,265668815.87604502,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,266152531.93056211,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,267731835.80393603,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,269534172.22238648,0.18181818181818182
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,269776745.48920339,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,269957363.96127212,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,270084460.41188854,0.09090909090909091
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,270668028.43856257,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,271299206.60077095,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,271477159.90026724,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,271826076.22363615,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,271871645.7373426,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,272095735.39854836,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,273226861.89303726,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,274305769.64190745,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,274713738.64424562,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,275191254.6872288,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,275503071.39031577,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,276565945.96229029,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,277989666.92313939,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,279979507.0229196,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,280197679.40697366,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,280810260.79908639,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,283430831.42486507,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,283994593.28434205,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,284308153.84170055,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,285131266.25054145,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,285800194.31162483,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,285996533.71583605,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,286121061.80240119,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,286623448.02474082,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,287090916.88005024,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,287155768.77013952,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,289759208.93140584,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,290130860.55287755,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,290339887.56900519,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,290400834.97973597,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,290795713.56407851,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,291216443.66343969,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,292156082.93819159,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,292228379.97755921,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,292466128.57801056,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,293189654.1653294,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,295061537.28555018,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,295500823.17340547,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,296699305.04410571,0.09090909090909091
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,297045585.33597249,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,298504483.00132948,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,299804624.48856485,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,300244521.67688507,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,300367077.27475941,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,301107801.9989152,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,301169448.05860412,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,302576608.02284831,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,304098707.2939716,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,306502842.06800205,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,307199426.27696657,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,307717396.41846502,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,307976107.47013915,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,309834599.49514061,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,310202945.07398671,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,310831036.60416311,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,311203193.33581239,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,311622297.2715258,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,312101127.42444199,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,312474787.33009434,0.09090909090909091
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,313827671.49627101,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,315335775.46423793,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,315875713.7576986,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,316129278.30692363,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,316129278.30692363,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,316291329.72646964,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,318851152.2567448,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,319251207.49748611,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,319369301.9708873,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,321527873.85081482,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,321930733.88194352,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,322360685.29082316,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,322385048.99525648,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,322742603.50731874,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,324843937.41636145,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,325805352.20964861,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,326405860.71631092,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,327511524.7254709,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,327622572.12669528,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,327717108.42290491,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,329523795.79555941,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,329523795.79555941,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,330303789.2445851,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,330387587.41187954,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,330691637.92784578,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,332763794.93787813,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,335849515.76854426,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,335887292.10481477,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,340175209.12904668,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,341677222.66929662,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,342789113.7596522,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,344482139.43961358,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,346568899.3067556,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,349412865.55551898,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,350318512.02624381,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,352944182.63298929,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,355340700.14369702,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,357233164.11225039,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,358186990.70145798,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,359536922.95649922,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,361507781.48637867,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,362062054.49155545,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,363362973.53752762,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,364830279.6874612,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,366219785.7507329,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,366731918.68505526,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,367403386.15681505,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,367570031.39398932,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,367834043.28096604,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,385748437.50241047,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,386182796.9238593,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,386615100.81569862,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,390392807.20995951,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,392074944.32662767,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,396143724.07098615,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,397609136.13648391,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,397774128.68246382,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,411967762.88297373,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,413875813.68385726,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,417581045.91498739,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,417995911.33522964,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,420391407.43251854,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,423385805.57643801,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,423994569.45597738,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,425425941.38322794,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,427880561.77339774,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,433995431.32152003,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,439429703.61811996,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,440187663.6225363,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,444311007.86677349,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,445685341.12437338,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,448843799.59283501,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,458782610.55976182,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,466011686.07930166,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,470294098.78301203,0.09090909090909091
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,474571039.47808164,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,475513489.58341962,0.0
