春秋亭外风雨暴,0,春秋亭外风雨暴，
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,5415415968.5639162,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,5425458323.3029518,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,5477611703.5462074,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,5484137003.3809757,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,5484137003.3809757,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,5498005078.0094128,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,5516301336.4008036,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,5538222675.3434687,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,5631146024.7956791,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,5680015435.6552467,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,5720819693.7068348,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,5728368675.5695467,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,5746161012.9330177,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,5764755520.4833813,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,5767133018.4738493,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,5846063279.696208,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,5850697482.1066656,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,5866417515.2864847,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,5881008644.6533194,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,5892539945.9472218,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,5917145957.165659,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,5923618751.9758415,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,5934475615.6481094,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,5960225231.7226963,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,5968843200.8780737,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,5971333255.4185667,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,5974004654.0415297,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,6000821167.1352377,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,6043867831.1428213,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,6052295357.6542959,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,6059925823.7097492,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,6060333716.5143795,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,6066950092.8845568,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,6067202457.3228998,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,6074875382.8106604,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,6136073631.9600506,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,6184403210.492672,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,6203992368.2275219,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,6248555398.8473482,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,6284286370.7178459,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,6289687492.2880936,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,6296138726.7578955,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,6343291943.0386648,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,6359593994.8718948,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,6407780123.1917076,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,6422559099.6161499,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,6452412742.096487,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,6466369478.5558672,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,6466928277.8541203,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,6474721493.5510368,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,6480111535.9489355,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,6495384256.9889097,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,6557770775.612278,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,6613346370.7323456,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,6645991502.9227314,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,6648787287.3021975,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,6731220676.6666355,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,6739217011.2873354,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,6750729477.9383411,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,6766286958.7270956,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,6791994743.4561005,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,6815933968.7848673,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,6826751789.9739552,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,6830712352.7314653,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,6871774353.4269238,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,6992600014.1936865,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,6994574324.1962748,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,7255100580.0760269,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,7282301395.063695,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,7291798403.2847166,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,7331291963.3650389,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,7336790450.1915398,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,7387270959.7648916,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,7413834050.3345928,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,7508821099.3891249,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,7690312863.5571432,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,7707968285.0599222,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,7707968285.0599222,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,7734820074.0948391,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,7766541355.1133146,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,7774962052.7968035,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,7804780951.7151594,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,7850511724.0782232,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,7875179946.3168354,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,7955824903.1683578,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,7955824903.1683578,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,7956622271.9611473,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,7997347313.8599377,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,8012277012.9603195,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,8021029146.9349184,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,8052581513.7248354,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,8235009962.1220274,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,8248452940.0964966,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,8385785557.4445305,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,8437723377.7667637,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,8444501229.1143398,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,8553822232.7207613,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,8557087046.735837,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,8571944506.4235163,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,8597057884.0197468,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,8649478079.5580139,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,8679393832.7611351,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,8743866981.0694561,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,8853922887.9532261,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,8872881099.8564873,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,8948278087.2137012,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,9015653405.5572891,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,9202402537.4889603,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,9251651624.3192673,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,9317072463.8004646,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,9537133901.6595879,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,9608350237.1515675,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,9611621584.3696861,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,9641818704.0615139,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,9657829086.2291794,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,9657829086.2291794,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,9689517756.0401344,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,9731821183.4675503,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,9910690673.4586449,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,9923870061.2548714,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,9940517420.2465363,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,10005974844.3377,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,10093210221.718445,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,10093250989.384018,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,10419658640.340651,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,10467494016.286108,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,10505578262.738401,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,10615668514.690767,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,10661562405.697676,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,10792452281.198666,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,10798877886.739193,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,10810920076.704712,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,10868171959.735386,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,10881444405.288971,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,10945591081.535358,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,10948677117.189972,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,11057951151.181952,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,11486312369.305704,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,11552560564.471752,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,11785720001.484177,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,11857377694.418598,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,12189887234.040173,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,12286660885.329948,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,12740908378.699724,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,13148557340.675877,0.0
