猛听得金鼓响画角声震,0,猛听得金鼓响画角声震，
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,6921493247.0156174,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,6944273661.2352991,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,6995488433.0668087,0.1
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,6998758121.5022287,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,7006621286.8762197,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,7006621286.8762197,0.1
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,7016219030.5646973,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,7020069382.4695139,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,7053114458.9256887,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,7072234522.7572346,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,7079438982.9044304,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,7092314666.5591784,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,7113336056.5445662,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,7120891062.1727486,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,7215214816.8650999,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,7244096933.7627192,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,7328733237.4557371,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,7352754788.8030977,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,7366137624.3484526,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,7390717380.7705164,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,7426022467.3888731,0.1
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,7429204181.668047,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,7435579204.4398193,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,7435579204.4398193,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,7451094080.9809065,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,7452459478.9251032,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,7459298166.5591516,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,7511840521.5887671,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,7552693471.9484453,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,7559525475.1975975,0.1
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,7627584363.5134516,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,7696406531.2958183,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,7714519850.6035461,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,7721438495.178977,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,7792926031.6707573,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,7810614286.5463963,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,7834841347.916851,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,7853449644.7813959,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,7934619061.7931499,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,7973353080.9600172,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,7975787163.1139994,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,7998591990.8803883,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,8006131603.2040958,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,8023037885.4684429,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,8044456165.2910013,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,8071730035.9546499,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,8081781372.6984768,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,8095457289.6002331,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,8118816667.8102665,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,8158055881.8757925,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,8165730360.7314196,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,8172472160.9779644,0.1
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,8181695967.7884636,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,8207843984.8168602,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,8214536002.8363018,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,8237272895.2082787,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,8290987648.2932215,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,8309918946.9044333,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,8316456841.5543823,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,8380434298.0604839,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,8390876236.8864069,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,8396551054.7058535,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,8410719325.0973539,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,8567609161.4137821,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,8599715484.9528294,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,8609312190.069912,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,8609963157.4354916,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,8650834335.6609192,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,8650839536.9549961,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,8655128757.5705414,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,8744432894.7920704,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,8759981475.3838863,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,8766913512.7076187,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,8790012834.6331444,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,8812278954.0573444,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,8886704215.1320515,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,8895925152.2352734,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,8946809167.1057835,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,8988748839.5459938,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,8988748839.5459938,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,8990127172.7361012,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,8997363878.6599636,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,9021371125.1938324,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,9023836285.1636887,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,9028880651.9324341,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,9050857237.8947601,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,9051405521.7905674,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,9051938654.5058041,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,9063085792.0647278,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,9064972274.9937019,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,9111371239.9222412,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,9116263299.7737885,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,9160790173.7436638,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,9189513890.1312618,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,9189513890.1312618,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,9266680068.2880516,0.4
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,9307574956.9117966,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,9314256772.8215561,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,9318322983.1663532,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,9373297335.960844,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,9498821073.2184353,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,9498821073.2184353,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,9572740082.103035,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,9608294255.6689014,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,9709571272.8062,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,10095849428.450441,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,10323484747.746618,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,10341399135.539906,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,10372707088.270889,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,10478477501.423155,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,10563232600.104797,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,10606009260.584902,0.1
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,10612162423.676947,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,10634322531.59285,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,10865975526.804565,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,10995522673.872452,0.1
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,11009378446.640364,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,11181180875.547733,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,11241328149.580276,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,11384541219.919359,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,11683946389.277702,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,11977670365.612915,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,11983002973.252068,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,12018245130.439554,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,12176213279.331316,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,12383463439.413971,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,12481921050.016264,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,12697176888.349911,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,12900224774.883415,0.2
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,13122398430.64575,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,13397701100.42979,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,13465920082.063841,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,13607050167.764313,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,13816663642.650219,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,13962631037.080603,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,14304975864.276903,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,14384758353.859184,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,14752346496.246468,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,16742202500.355701,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,19553909663.962208,0.0
