何处悲声破寂寥,2,何处悲声破寂寥。
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1198955455.4783113,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,1199315009.983494,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1199689021.667603,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,1200479179.563952,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,1205401224.3813424,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,1205721102.1589105,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,1205802541.0265682,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,1205864785.8283145,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,1206287882.5331488,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,1209899171.9025085,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,1214281222.0896425,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,1217557734.5626049,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,1219039773.4886613,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,1221349007.0113032,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,1224429828.9181592,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,1225980296.8735197,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,1229939086.1065519,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,1232709366.2782416,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1234747445.8768713,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,1235505588.3779709,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,1237250399.9924941,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,1241832391.0094423,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,1243633520.0888252,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,1245806407.7314181,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,1246928823.6146662,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,1248535483.3406589,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,1255704036.8259106,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1256788718.0169213,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,1263376803.67574,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,1277536015.0026503,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,1282674856.3283017,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,1284225009.9798357,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1284242878.7808414,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,1286409471.4864819,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,1287400201.5789645,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1290877110.0525513,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,1290986759.2169271,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,1293861076.4980505,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,1299317668.3413062,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,1299317668.3413062,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1301441145.7740808,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,1301887047.4669497,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,1304004821.6766081,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,1305955119.0593545,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,1307653136.3072579,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,1307930358.1754572,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,1309551468.9369326,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,1309551468.9369326,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,1312968171.1822636,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,1314275944.4563262,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,1314275944.4563262,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,1318211399.1454287,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,1319309837.9876595,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,1322477444.7200172,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,1326691365.2993865,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,1331695086.1287591,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,1333333647.8051677,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,1333420788.4323878,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,1334619009.8327744,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,1335594462.7583587,0.2857142857142857
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,1339818531.269937,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,1342339606.6369638,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,1349789447.0460126,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,1350955888.3651774,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,1351354753.050317,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,生死二字（喏）且由他。,1353987874.1269426,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1356229428.3666506,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,1359412970.9227884,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1360239465.083214,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,1362775060.0554152,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1362791474.0009825,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,1364590846.8360336,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,1374803896.6540625,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,1380544761.2282863,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,1386729506.3399596,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,1390092675.6952505,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,1392807710.2749281,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,1408634636.4050579,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,1409762337.0548875,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,1409844613.1386054,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,1413447449.8318665,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,1421918836.8791299,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,1432072905.1611264,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,1434947939.4802501,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1436651717.5623138,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1437630254.1910594,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,1447666331.6476603,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,1448377204.4716341,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,1454323339.5230484,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,1454751782.3793051,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,1461406531.4302559,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,1465557221.9904695,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1467334670.2244794,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,1469176125.1147954,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1472959100.9044585,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,1473650855.1656122,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1476058649.602097,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,1478331686.6741362,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1481013293.378068,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1487914409.7014165,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,1488213385.6645119,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,1488906925.8228681,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,1492635368.7043362,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1506128494.4642444,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1506128494.4642444,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,1507194188.3709521,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,1510319763.1648481,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,1510319763.1648481,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,1511385701.0329757,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,1512064417.3783906,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,1515075814.3032539,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,1515684574.2194233,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,1520048043.6747286,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,1522269701.3516726,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,1522601129.3785412,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,1529446781.8758903,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1535688004.6395319,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,1538600501.920387,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,1540855107.4211259,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,1551780752.3959522,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,1554641745.8325002,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,1558045914.2954965,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,1559745136.8711264,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,1560734314.2092397,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,1565100160.8291616,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,1567223942.8737671,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,1567914705.7812765,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,1571501435.2980852,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,1585426326.9574018,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,1586596156.7196743,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,1592280007.2374349,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,1595442867.1251662,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,1604591095.8944192,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,1607290703.8513796,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,1613128093.1905606,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,1619167991.0810931,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1623931406.859381,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1637424522.137372,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,1637671401.7584717,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,1641445222.1799839,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1643483360.2283545,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,1652728777.2749135,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1669037427.4344599,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,1673071963.009979,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1687084144.925246,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,1711899601.3384175,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1716326700.3855031,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,1729822209.9152145,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1731454287.3343873,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,1732574937.3946953,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,1741635578.5741775,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,1770410344.0379014,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1772670815.2507269,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,1781852968.8703773,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1784029515.0570188,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,1789920963.3363841,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,1806273091.2037852,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1806352862.1472833,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,1817800871.937541,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1819370249.8754246,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1820522531.7045105,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,1828277794.9320343,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1839459508.1755631,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,1840162753.608341,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,1854912685.9622483,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,1857279761.7034974,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1869079096.7505159,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1888789482.2530344,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,1901079779.2065728,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1919689761.0599761,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,1929197740.062324,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,1937238548.1296699,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1954614778.0204916,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,1995481945.7392018,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,2018843749.762198,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,2024621671.1982586,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,2048914972.7050383,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,2096452899.3283563,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,2107062930.5428748,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,2114748315.3010697,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,2135822564.5794942,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,2155513775.9544048,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,2200578946.5520177,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,2230052466.0483866,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,2232254306.9732423,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,2232764672.5787687,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,2235581617.6672134,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,2235581617.6672134,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,2247079216.7441597,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,2254487427.8256955,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,2257643877.9364042,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,2267218196.1825275,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,2274061233.215559,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,2309008343.7050858,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,2324080378.322042,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,2383601682.4190464,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,2428175531.8978863,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,2565156353.9807801,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,2652495281.9715223,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,2708434398.7277131,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,2732117500.1658921,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,2760577328.2621346,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,2893505576.0798054,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,3111489458.8157439,0.0
