想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,2891207156.2374878,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,2894316898.79353,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,2896302251.8051476,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,2915427991.8102379,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,2918532224.9971952,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,2918789802.631258,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,2919568134.741632,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,2920310793.5814409,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,2933931061.6563711,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,2938711140.3281274,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,2948773893.4871039,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,2950687992.7070832,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,2958504865.5148783,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,2986023114.5503697,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,2986975029.9763041,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,2987136297.381784,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,2992227241.5402999,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,2992598431.32476,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,2993597403.9814801,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,2995889723.3453217,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,2998003682.7266054,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,2999333556.5495172,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,3011803287.458765,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,3023876618.0809927,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,3030912768.5204148,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,3033961339.9635162,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,3046308700.5975537,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,3046430374.3236589,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,3050196958.1670237,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,3068755865.6559119,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,3071743990.2521391,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,3095240590.4918818,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,3099719511.4005127,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,3126420957.303268,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,3126691264.0373096,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,3143861906.6305995,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,3152690281.5497136,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,3158463282.5240579,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,3162879958.5271373,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,3163246776.3092098,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,3179031953.5670652,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,3180465749.1693196,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,3181769881.4927778,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,3182492846.5379906,0.09090909090909091
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,3186025397.6158395,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,3187121378.2216177,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,3191638926.2706304,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,3192503576.1948681,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,3199883926.4957786,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,3224792817.9185977,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,3237733558.4026413,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,3241749578.0661483,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,3250349990.5078044,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,3259595618.8161573,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,3263722193.9038386,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,3266665555.5898075,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,3290075995.6440291,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,3305428580.5721087,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,3306256910.4779787,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,3309119523.6674795,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,3338013469.0717263,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,3356295871.6835165,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,3360860057.1713824,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,3362375915.7894964,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,3362897744.8278651,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,3376108549.054481,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,3378492444.8711047,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,3392308181.3475962,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,3415674771.745985,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,3423728562.4787335,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,3428935535.0784755,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,3449675112.818903,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,3467049768.5491414,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,3504283131.9545546,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,3506944005.5385571,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,3526321671.9653335,0.09090909090909091
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,3531759457.0714164,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,3532533267.1333537,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,3540459692.2148438,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,3561187177.6811037,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,3567215127.1473489,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,3599440417.1654744,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,3615898284.1418433,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,3616344722.8253617,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,3622649625.1555924,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,3623227056.7056327,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,3670135055.4727354,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,3673371520.3458552,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,3681091246.0423341,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,3682138581.4466372,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,3682158934.2562246,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,3686997058.6563659,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,3727958569.3263087,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,3740607500.7934322,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,3742275781.252449,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,3769586822.8083854,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,3784349765.289681,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,3791059233.0142493,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,3792375095.6350965,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,3810017403.2753925,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,3814427585.1882219,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,3827010911.9645638,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,3837003911.077508,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,3868657849.6167941,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,3872088789.1987762,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,3872176881.7270408,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,3944510522.2878604,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,3948327794.4916062,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,3975115078.5426497,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,3992810728.1546736,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,4002827536.004086,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,4025618575.8297486,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,4065800038.0638595,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,4079658330.4137273,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,4102061614.8092475,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,4115040403.7322907,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,4132543640.0304456,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,4151647502.3253183,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,4158916996.3518248,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,4183798666.4945898,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,4227154462.3901334,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,4244282217.4822736,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,4255488053.8327832,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,4269911788.3887253,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,4280024375.4103389,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,4304242938.1687307,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,4307598835.3287792,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,4378734031.9651051,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,4395525629.7805233,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,4411042809.7956495,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,4456615492.4162216,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,4456615492.4162216,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,4476769065.8324871,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,4509936468.1441727,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,4519483251.9348698,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,4602420789.9656963,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,4616783612.6944122,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,4621568558.675909,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,4650390616.0777063,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,4772663012.8087358,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,4852727271.3131151,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,4891421386.2425566,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,4953802262.0193977,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,4958785846.1698895,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,4960608253.9932232,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,4966118681.3004141,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,5013894026.6166601,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,5023401485.6870737,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,5060236085.5920868,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,5094403166.4319897,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,5095445999.5212936,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,5128933386.2436266,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,5137835437.2702322,0.0
